SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20222023,098,PIKE,491,Pike County,015,Pike County Day Treatment,491015,098491015,210480002444,KVEC,904,A6,20,,,,,,,
20222023,098,PIKE,491,Pike County,020,Pike County Virtual Academy,491020,098491020,210480002532,KVEC,904,A5,,,,,,,,
20222023,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480001647,KVEC,904,A1,520,1553,759,2312,10670,2797,13467,14848
20222023,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,A1,440,1239,977,2216,10626,3244,13870,15114
20222023,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,KVEC,904,A1,150,2153,957,3110,14916,3348,18264,20719
20222023,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,KVEC,904,A1,350,1048,712,1760,10434,3553,13987,14865
20222023,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,KVEC,904,A1,544,1763,859,2622,11644,3096,14740,16429
20222023,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480002296,KVEC,904,A1,779,1563,798,2361,10190,2801,12991,14381
20222023,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,A1,511,1132,891,2023,10618,3804,14422,15509
20222023,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,A1,210,1333,773,2106,13391,2943,16334,17675
20222023,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,A1,623,1306,790,2096,9601,3702,13303,14412
20222023,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,A1,243,1686,765,2451,11559,3447,15006,16664
20222023,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,A1,392,1610,801,2411,11525,3229,14754,15114
20222023,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,A1,561,2142,811,2953,11315,3170,14485,16499
20222023,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,A1,109,2701,843,2953,15028,3186,18214,21250
20222023,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,A1,764,1552,729,2281,8967,2801,11768,13075
20222023,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,A1,254,2801,818,3619,15590,3342,18932,21697
20222023,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,A1,241,1297,1004,2301,14475,4412,18887,20398
20222023,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,A1,525,1216,949,2165,9801,3618,13419,14644
20222023,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,"",1132,716,823,1538,11824,2936,14760,16803
20222023,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,A1,627,1638,1464,3102,21850,4356,26214,29316
20222023,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,A1,505,1116,1537,3102,21858,4960,28390,31043
20222023,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,"",552,2279,2216,4495,9205,3037,12242,18043
20222023,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,A1,552,2279,2216,4495,9205,3037,12242,18043
20222023,099,POWELL,495,Powell County,"",---District Total---,495,"","",CKEC,901,"",2044,1482,1315,2797,9672,2386,12058,16972
20222023,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489001217,CKEC,901,A1,217,2078,1619,3697,10598,2396,12994,18752
20222023,099,POWELL,495,Powell County,012,Powell County Academy,495012,099495012,210489002360,CKEC,901,A5,16,,,,,,,
20222023,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489001218,CKEC,901,A1,451,1209,1166,2376,9359,1906,11264,14482
20222023,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489001219,CKEC,901,A1,416,1477,1428,2904,9299,1962,11261,17613
20222023,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,A1,622,1377,1140,2518,9679,3257,12937,16280
20222023,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,CKEC,901,A1,322,1608,1554,3162,9485,1990,11475,19423
20222023,100,PULASKI,501,Pulaski County,"",---District Total---,501,"","",SESC,907,"",7516,683,911,1594,10223,2004,12227,18201
20222023,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,SESC,907,A1,393,912,1092,1851,10876,2052,12928,15944
20222023,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,SESC,907,A6,56,,,,,,,
20222023,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,SESC,907,A4,0,,,,,,,
20222023,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,SESC,907,A1,334,938,950,1888,10943,1968,12910,13885
20222023,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,SESC,907,A1,295,882,820,1703,11899,2442,14341,15360
20222023,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,A1,1111,473,732,1206,10387,2440,12827,13116
20222023,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,SESC,907,A1,548,634,822,1455,11100,1970,13070,14175
20222023,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,SESC,907,A1,926,296,588,884,8443,1890,10333,10655
20222023,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,SESC,907,A1,836,174,597,771,9372,1634,11006,11245
20222023,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,A1,1169,689,660,1348,9563,2354,11916,12430
20222023,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,SESC,907,A1,536,779,747,1525,9948,1741,11689,13056
20222023,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,SESC,907,A1,330,891,692,1583,10368,2237,12604,14614
20222023,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,SESC,907,A1,329,898,947,1846,12673,1951,14623,15311
20222023,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,SESC,907,A1,653,1141,847,1987,9478,1860,11338,13148
20222023,045,GREENUP,502,Raceland-Worthington Independent,"",---District Total---,502,"","",KEDC,903,"",1036,1041,533,1574,9960,3255,13215,17530
20222023,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,KEDC,903,A1,251,2080,428,2508,12358,3118,15656,16112
20222023,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498002015,KEDC,903,A6,9,,,,,,,
20222023,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,A1,319,508,1051,1559,11772,5778,17551,18007
20222023,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,KEDC,903,A1,447,681,239,920,8256,1337,10687,11143
20222023,045,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,045502160,210498001465,KEDC,903,A6,10,,,,,,,
20222023,101,ROBERTSON,505,Robertson County,"",---District Total---,505,"","",KEDC,903,"",454,1753,281,2034,8659,3088,11747,16693
20222023,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,A1,454,1753,281,2034,8659,3088,11747,16693
20222023,102,ROCKCASTLE,511,Rockcastle County,"",---District Total---,511,"","",SESC,907,"",2683,1084,1415,2499,10252,2114,12366,16091
20222023,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,SESC,907,A1,451,994,1015,2009,9332,2520,12168,13596
20222023,102,ROCKCASTLE,511,Rockcastle County,022,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,SESC,907,A5,56,,,,,,,
20222023,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,SESC,907,A1,580,571,880,1433,11106,2648,12623,14051
20222023,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,SESC,907,A1,572,1055,1012,2066,11268,2323,13918,15382
20222023,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,SESC,907,A1,790,958,1585,2542,9780,3853,13896,15324
20222023,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,SESC,907,A1,234,1216,1171,2388,13488,2654,16448,17876
20222023,103,ROWAN,515,Rowan County,"",---District Total---,515,"","",KEDC,903,"",3186,978,668,1646,9606,2616,12221,19785
20222023,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,KEDC,903,A1,302,1762,714,2476,9347,2313,11660,14136
20222023,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510002016,KEDC,903,A1,556,1187,508,1695,8606,2076,10682,12378
20222023,103,ROWAN,515,Rowan County,044,Rowan County Preschool Center,515044,103515044,210510002033,KEDC,903,A4,0,,,,,,,
20222023,103,ROWAN,515,Rowan County,130,Morehead Youth Development Center,515130,103515130,210510001258,KEDC,903,A6,13,,,,,,,
20222023,103,ROWAN,515,Rowan County,132,Bluegrass Discovery Academy High,515132,103515132,210510002342,KEDC,903,A5,20,,,,,,,
20222023,103,ROWAN,515,Rowan County,133,Bluegrass Discovery Academy Middle,515133,103515133,210510002336,KEDC,903,A5,17,,,,,,,
20222023,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510001260,KEDC,903,A1,963,365,316,681,9020,3275,12298,12979
20222023,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510001261,KEDC,903,A1,209,2061,559,2620,10646,2295,12941,15561
20222023,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510001478,KEDC,903,A1,716,534,480,1014,9097,2119,11216,12231
20222023,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000787,KEDC,903,A1,390,1356,571,1927,10721,2210,12931,14859
20222023,104,RUSSELL,521,Russell County,"",---District Total---,521,"","",GRREC,902,"",2904,1154,892,2046,10229,2228,12457,16726
20222023,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516001263,GRREC,902,A1,450,1867,477,2344,9867,2209,12075,14420
20222023,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516001264,GRREC,902,A1,591,1452,2383,3834,10904,2032,12936,16770
20222023,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516001265,GRREC,902,A1,825,604,506,1110,10681,2677,13358,14468
20222023,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516001266,GRREC,902,A1,367,1737,586,2324,9971,1986,11957,14281
20222023,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516001599,GRREC,902,A1,671,769,501,1270,9465,1979,11443,12713
20222023,045,GREENUP,522,Russell Independent,"",---District Total---,522,"","",KEDC,903,"",2023,1089,393,1482,10619,3063,13682,16822
20222023,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513001626,KEDC,903,A1,430,1752,845,2597,11464,2161,13625,15569
20222023,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513001270,KEDC,903,A1,448,1340,802,2142,9873,2162,12035,14657
20222023,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513001272,KEDC,903,A1,639,793,807,1600,10622,2617,13239,15203
20222023,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513001273,KEDC,903,A1,497,812,856,1668,9825,1679,11504,13704
20222023,045,GREENUP,522,Russell Independent,070,Russell Independent Alternative School,522070,045522070,210513002514,KEDC,903,A5,9,,,,,,,
20222023,071,LOGAN,523,Russellville Independent,"",---District Total---,523,"","",GRREC,902,"",998,2152,1491,3642,10366,3427,13793,19028
20222023,071,LOGAN,523,Russellville Independent,020,Russellville Primary Academy,523020,071523020,210519002515,GRREC,902,A4,0,,,,,,,
20222023,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519001274,GRREC,902,A1,451,2180.00,1384.00,3564.00,7900.00,2340.00,10240.00,15261.00
20222023,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519001275,GRREC,902,A1,318,1534.00,1202.00,2736.00,11078.00,5043.00,16121.00,20386.00
20222023,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519002490,GRREC,902,A1,229,1964.00,1472.00,3436.00,10646.00,2262.00,12908.00,17628.00
20222023,100,PULASKI,524,Science Hill Independent,"",---District Total---,524,"","",SESC,907,"",442,1164,477,1641,9393,2307,11701,14258
20222023,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522001277,SESC,907,A1,442,1164,477,1641,9393,2307,11701,14258
20222023,105,SCOTT,525,Scott County,"",---District Total---,525,"","",CKEC,901,"",10401,503,404,908,9078,1411,10490,18128
20222023,105,SCOTT,525,Scott County,005,Phoenix Horizon Community,525005,105525005,210526002432,CKEC,901,A5,116,,,,,,,
20222023,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526001278,CKEC,901,A1,470,535,448,983,10115,1374,11490,19788
20222023,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526001942,CKEC,901,A1,410,627,434,1061,11634,1484,13118,21610
20222023,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526002017,CKEC,901,A1,732,450,432,882,10291,1428,11720,19969
20222023,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526002349,CKEC,901,A1,522,903,413,1316,11311,1714,13026,21740
20222023,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526001279,CKEC,901,A1,368,1187,436,1623,11034,1774,12809,21878
20222023,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526001280,CKEC,901,A1,625,493,474,967,10315,1474,11792,20530
20222023,105,SCOTT,525,Scott County,019,Scott County Preschool,525019,105525019,210526002204,CKEC,901,A4,0,,,,,,,
20222023,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526002482,CKEC,901,A1,1737,267,433,699,8347,1672,10022,18060
20222023,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526002483,CKEC,901,A1,561,896,443,1338,10223,1410,11633,20285
20222023,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526001687,CKEC,901,A1,462,624,479,1103,10568,1481,12049,20474
20222023,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526001283,CKEC,901,A1,1202,419,421,840,9619,1786,11408,19586
20222023,105,SCOTT,525,Scott County,044,Elkhorn Crossing School,525044,105525044,210526002301,CKEC,901,A2,805,,,,,,,
20222023,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526001284,CKEC,901,A1,401,697,422,1120,10684,1785,12471,20920
20222023,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526001285,CKEC,901,A1,860,309,480,789,9452,1298,10751,18893
20222023,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526001286,CKEC,901,A1,513,1151,446,1597,10843,1413,12256,21258
20222023,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000530,CKEC,901,A1,617,467,475,942,10196,1343,11539,19859
20222023,106,SHELBY,531,Shelby County,"",---District Total---,531,"","",OVEC,906,"",6775,1054,433,1488,10776,2206,12981,17312
20222023,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532001964,OVEC,906,A1,456,1625,464,2089,12265,2228,14493,16582
20222023,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532002077,OVEC,906,A1,427,1653,452,2105,11096,1906,13002,15107
20222023,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532002253,OVEC,906,A1,1177,584,373,957,10170,2450,12620,13577
20222023,106,SHELBY,531,Shelby County,054,Marnel C. Moorman School,531054,106531054,210532002491,OVEC,906,A1,770,1232,384,1616,10050,1706,11756,13372
20222023,106,SHELBY,531,Shelby County,065,Heritage Elementary,531065,106531065,210532001688,OVEC,906,A1,435,882,590,1472,11001,2782,13784,15256
20222023,106,SHELBY,531,Shelby County,080,Shelby County West Middle School,531080,106531080,210532001291,OVEC,906,A1,594,429,415,844,10348,1949,12297,13141
20222023,106,SHELBY,531,Shelby County,090,Shelby County High School,531090,106531090,210532001292,OVEC,906,A1,980,775,403,1178,10117,2592,12709,13887
20222023,106,SHELBY,531,Shelby County,100,Simpsonville Elementary,531100,106531100,210532001293,OVEC,906,A1,445,1143,329,1472,11463,1946,13409,14881
20222023,106,SHELBY,531,Shelby County,110,Shelby County East Middle School,531110,106531110,210532001294,OVEC,906,A1,552,767,511,1278,10644,1733,12377,13655
20222023,106,SHELBY,531,Shelby County,120,Clear Creek Elementary,531120,106531120,210532001295,OVEC,906,A1,426,1577,413,1990,11406,2168,13575,15565
20222023,106,SHELBY,531,Shelby County,130,Wright Elementary,531130,106531130,210532001434,OVEC,906,A1,468,1229,429,1658,11437,1945,13382,15040
20222023,106,SHELBY,531,Shelby County,160,Northside Early Childhood Center,531160,106531160,210532001689,OVEC,906,A4,0,,,,,,,
20222023,106,SHELBY,531,Shelby County,170,Ascension Academy,531170,106531170,210532001690,OVEC,906,A6,45,,,,,,,
20222023,107,SIMPSON,535,Simpson County,"",---District Total---,535,"","",GRREC,902,"",2954,1357,481,1838,9895,2581,12475,16971
20222023,107,SIMPSON,535,Simpson County,007,Franklin-Simpson High School West Campus,535007,107535007,210540001652,GRREC,902,A5,90,,,,,,,
20222023,107,SIMPSON,535,Simpson County,020,Franklin Elementary School,535020,107535020,210540001299,GRREC,902,A1,246,1592,553,2145,10636,2305,12941,17528
20222023,107,SIMPSON,535,Simpson County,030,Franklin-Simpson Middle School,535030,107535030,210540001300,GRREC,902,A1,668,1217,398,1615,8637,2617,11254,15454
20222023,107,SIMPSON,535,Simpson County,040,Franklin-Simpson High School,535040,107535040,210540001301,GRREC,902,A1,783,1288,557,1845,10682,2846,13528,17936
20222023,107,SIMPSON,535,Simpson County,045,Lincoln Elementary School,535045,107535045,210540001302,GRREC,902,A1,455,1443,437,1880,8864,2400,11264,15799
20222023,107,SIMPSON,535,Simpson County,100,Simpson Elementary School,535100,107535100,210540001435,GRREC,902,A1,712,1318,406,1724,9086,2244,11331,15629
20222023,100,PULASKI,536,Somerset Independent,"",---District Total---,536,"","",SESC,907,"",1549,1199,1000,2199,10260,2297,12557,16365
20222023,100,PULASKI,536,Somerset Independent,050,Hopkins Elementary School,536050,100536050,210543001307,SESC,907,A1,593,1671,1016,2682,8375,1824,12882,14024
20222023,100,PULASKI,536,Somerset Independent,070,Somerset High School,536070,100536070,210543001310,SESC,907,A1,505,865,840,1700,11594,3030,16112,17253
20222023,100,PULASKI,536,Somerset Independent,090,Meece Middle School,536090,100536090,210543001311,SESC,907,A1,451,717,1006,1718,9981,1819,13759,15558
20222023,019,CAMPBELL,537,Southgate Independent,"",---District Total---,537,"","",NKCES,905,"",184,2675,2358,5034,13372,4055,17427,23524
20222023,019,CAMPBELL,537,Southgate Independent,010,Southgate Public School,537010,019537010,210546001313,NKCES,905,A1,184,2390,2112,4530,14662,7013,19793,25239
20222023,108,SPENCER,541,Spencer County,"",---District Total---,541,"","",OVEC,906,"",3190,821,277,1098,9674,2247,11921,14170
20222023,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,A1,818,640,199,839,9275,1747,11023,11861
20222023,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,A1,706,810,414,1224,8838,2082,10920,12143
20222023,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,OVEC,906,A5,70,,,,,,,
20222023,108,SPENCER,541,Spencer County,043,Spencer County Early Learning Center,541043,108541043,210549002533,OVEC,906,A4,0,,,,,,,
20222023,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,A1,626,897,279,1175,9933,1854,11786,12962
20222023,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,A1,970,607,216,822,9117,2634,11751,12573
20222023,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,"",2678,1622,116,1738,10086,2480,12566,19346
20222023,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,A1,594,1906,108,2014,9607,1263,10870,17926
20222023,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,A1,565,2145,157,2302,9884,2987,12870,20215
20222023,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,A1,855,1134,119,1253,10544,3044,13589,19884
20222023,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,A1,607,1034,85,1119,9969,2393,12362,18524
20222023,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,GRREC,902,A5,57,,,,,,,
20222023,109,TAYLOR,545,Taylor County,080,Central Kentucky Career Academy,545080,109545080,210552002501,GRREC,902,A2,,,,,,,,
20222023,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,"",1735,1192,578,1770,10988,3424,14412,17524
20222023,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,A1,349,1529,600,2130,9686,2101,11788,15462
20222023,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,A1,442,1601,486,2086,8681,1885,10566,14197
20222023,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,GRREC,902,A5,32,,,,,,,
20222023,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,A1,394,622,420,1042,11168,3230,14398,16984
20222023,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,A1,518,516,564,1080,10719,3429,14148,16772
20222023,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,"",1879,1511,881,2393,10375,2378,12752,21370
20222023,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,A1,435,1833,1029,2862,11692,2099,13790,22877
20222023,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,A1,394,1492,811,2303,10240,1677,11917,20445
20222023,111,TRIGG,555,Trigg County,020,Harbor Academy and Virtual School,555020,111555020,210558002534,WKEC,908,A5,11,,,,,,,
20222023,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,A1,434,1613,860,2473,9759,2091,11850,20548
20222023,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,A1,605,1069,827,1897,10002,3249,13251,21372
20222023,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,"",1136,794,311,1105,9634,3365,12999,18545
20222023,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,A1,396,606,263,868,8639,2778,11419,12991
20222023,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,A1,195,1212,302,1514,9473,2881,12354,13867
20222023,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,A1,545,639,297,935,9054,3895,12949,13885
20222023,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,"",2057,1292,736,2028,10770,2652,13422,16588
20222023,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,WKEC,908,A4,0,,,,,,,
20222023,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,A1,311,1222,803,2024,15021,2973,17993,20018
20222023,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,WKEC,908,A5,14,,,,,,,
20222023,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,A1,364,1537,751,2288,12608,2890,15498,17786
20222023,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,A1,414,1408,715,2124,13434,3525,16959,19083
20222023,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,A1,611,747,806,1553,11194,3446,14640,16194
20222023,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,A1,210,1465,777,2242,13122,3151,16273,18515
20222023,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,113565902,210564002175,WKEC,908,A2,,,,,,,,
20222023,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,"",1797,581,85,666,10862,2657,13519,18009
20222023,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,A1,715,937,42,979,10367,2603,12970,16840
20222023,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,A1,543,269,135,404,10905,2597,13502,17368
20222023,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,A1,539,420,92,512,12016,2882,14898,18617
20222023,008,BOONE,567,Walton-Verona Independent,025,Walton - Verona Early Childhood Center,567025,008567025,210570002488,NKCES,905,A4,0,,,,,,,
20222023,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,"",17183,823,594,1418,9089,2301,11389,15786
20222023,114,WARREN,571,Warren County,001,Carol Martin Gatton Academy of Math & Science,571001,114571001,210573002441,GRREC,902,B2,,,,,,,,
20222023,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,A1,781,582,579,1161,7904,1851,9756,13809
20222023,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,A1,1449,350,583,932,8302,2724,11027,14710
20222023,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,A1,690,771,502,1272,9292,1643,10935,15331
20222023,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,A1,666,1067,495,1562,9906,1986,11892,16353
20222023,114,WARREN,571,Warren County,016,Lighthouse Academy,571016,114571016,210573001926,GRREC,902,A5,12,,,,,,,
20222023,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,A1,671,697,751,1448,8805,1716,10520,14833
20222023,114,WARREN,571,Warren County,020,Beacon Academy,571020,114571020,210573002410,GRREC,902,A5,177,,,,,,,
