SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20212022,023,CASEY,111,Casey County,070,Casey County Middle School,111070,023111070,210105001579,SESC,907,A1,515,1679,1005,2684,7627,2491,10118,13775
20212022,023,CASEY,111,Casey County,190,Liberty Elementary School,111190,023111190,210105000208,SESC,907,A1,357,1896,1170,3066,8332,2613,10946,15070
20212022,005,BARREN,113,Caverna Independent,"",---District Total---,113,"","",GRREC,902,"",615,3078,1398,4476,11289,3338,14627,20989
20212022,005,BARREN,113,Caverna Independent,025,Caverna Elementary School,113025,005113025,210111000213,GRREC,902,A1,265,2332,1090,3421,9394,1941,11325,17351
20212022,005,BARREN,113,Caverna Independent,026,Caverna Middle School,113026,005113026,210111001914,GRREC,902,A1,168,3054,1100,4154,7987,1030,9017,13214
20212022,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000214,GRREC,902,A1,182,2577,1793,4370,11152,3299,14451,19100
20212022,024,CHRISTIAN,115,Christian County,"",---District Total---,115,"","",WKEC,908,"",7949,1748,598,2346,8137,1861,9998,14497
20212022,024,CHRISTIAN,115,Christian County,012,Christian County Public Schools VLA,115012,024115012,"",WKEC,908,A5,221,,,,,,,
20212022,024,CHRISTIAN,115,Christian County,017,Martin Luther King Jr. Elementary School,115017,024115017,210115002024,WKEC,908,A1,518,1906,754,2660,8341,2273,10614,13416
20212022,024,CHRISTIAN,115,Christian County,023,Cumberland Hall School,115023,024115023,210115001912,WKEC,908,A6,21,,,,,,,
20212022,024,CHRISTIAN,115,Christian County,026,Freedom Elementary School,115026,024115026,210115002415,WKEC,908,A1,523,1890,706,2596,7572,1686,9258,11994
20212022,024,CHRISTIAN,115,Christian County,030,Christian County High School,115030,024115030,210115000220,WKEC,908,A1,1160,1139,686,1825,7532,1836,9368,11193
20212022,024,CHRISTIAN,115,Christian County,035,Christian County Middle School,115035,024115035,210115000221,WKEC,908,A1,623,1337,438,1775,7800,1694,9494,11402
20212022,024,CHRISTIAN,115,Christian County,040,Crofton Elementary School,115040,024115040,210115000222,WKEC,908,A1,361,1555,638,2193,8340,1723,10063,12392
20212022,024,CHRISTIAN,115,Christian County,050,Hopkinsville High School,115050,024115050,210115000223,WKEC,908,A1,984,1468,572,2040,7569,1954,9523,11647
20212022,024,CHRISTIAN,115,Christian County,055,Indian Hills Elementary School,115055,024115055,210115000224,WKEC,908,A1,516,2021,512,2533,7073,1748,8821,11479
20212022,024,CHRISTIAN,115,Christian County,058,Hopkinsville Middle School,115058,024115058,210115000225,WKEC,908,A1,543,1579,424,2003,7456,1788,9244,11370
20212022,024,CHRISTIAN,115,Christian County,100,Bluegrass Learning Academy,115100,024115100,210115001402,WKEC,908,A5,134,,,,,,,
20212022,024,CHRISTIAN,115,Christian County,125,Millbrooke Elementary School,115125,024115125,210115000229,WKEC,908,A1,739,1780,477,2257,6870,1697,8568,10925
20212022,024,CHRISTIAN,115,Christian County,130,Pembroke Elementary School,115130,024115130,210115000231,WKEC,908,A1,638,1520,440,1959,7408,1804,9212,11287
20212022,024,CHRISTIAN,115,Christian County,150,Sinking Fork Elementary School,115150,024115150,210115000232,WKEC,908,A1,388,2034,538,2571,8208,1714,9922,12635
20212022,024,CHRISTIAN,115,Christian County,170,South Christian Elementary School,115170,024115170,210115000233,WKEC,908,A1,562,1524,559,2083,8173,1845,10018,12221
20212022,024,CHRISTIAN,115,Christian County,180,Christian County Day Treatment,115180,024115180,210115000234,WKEC,908,A6,18,,,,,,,
20212022,024,CHRISTIAN,115,Christian County,975,Gateway Academy to Innovation & Tech.,115975,024115975,210115001938,WKEC,908,A2,0,,,,,,,
20212022,025,CLARK,121,Clark County,"",---District Total---,121,"","",CKEC,901,"",4899,1877,453,2329,9810,2130,11941,18543
20212022,025,CLARK,121,Clark County,002,Willis H. Justice Elementary School,121002,025121002,210120002405,CKEC,901,A1,393,2201,403,2605,12638,2469,15108,19297
20212022,025,CLARK,121,Clark County,004,Strode Station Elementary School,121004,025121004,210120002395,CKEC,901,A1,472,1474,368,1843,12710,2405,15115,18460
20212022,025,CLARK,121,Clark County,006,Shearer Elementary School,121006,025121006,210120002397,CKEC,901,A1,372,2328,599,2927,12291,2421,14712,19240
20212022,025,CLARK,121,Clark County,008,William G. Conkwright Elementary,121008,025121008,210120002391,CKEC,901,A1,440,2250,471,2721,11657,2520,14176,18452
20212022,025,CLARK,121,Clark County,013,Phoenix Academy,121013,025121013,210120001624,CKEC,901,A6,111,,,,,,,
20212022,025,CLARK,121,Clark County,017,Clark County Preschool,121017,025121017,210120002120,CKEC,901,A4,0,,,,,,,
20212022,025,CLARK,121,Clark County,023,Robert D. Campbell Jr. High,121023,025121023,210120002402,CKEC,901,A1,824,1607,472,2077,10510,2610,13121,16675
20212022,025,CLARK,121,Clark County,026,Rev. Henry E. Baker Sr. Interm. School,121026,025121026,210120002389,CKEC,901,A1,738,1560,423,1983,10579,2202,12782,16230
20212022,025,CLARK,121,Clark County,030,George Rogers Clark High School,121030,025121030,210120000237,CKEC,901,A1,1549,1657,343,2003,9831,2737,12569,15993
20212022,026,CLAY,125,Clay County,"",---District Total---,125,"","",SESC,907,"",2736,2871,550,3422,9098,1810,10908,17487
20212022,026,CLAY,125,Clay County,040,Big Creek Elementary,125040,026125040,210123000247,SESC,907,A1,131,3787,478,4265,12620,2276,14896,20364
20212022,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123001846,SESC,907,A5,97,,,,,,,
20212022,026,CLAY,125,Clay County,070,Burning Springs Elementary,125070,026125070,210123000248,SESC,907,A1,263,2609,551,3159,8902,1866,10768,14975
20212022,026,CLAY,125,Clay County,095,Clay County Middle School,125095,026125095,210123001699,SESC,907,A1,408,2956,579,3535,9446,1750,11196,15784
20212022,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000249,SESC,907,A1,691,2617,617,3234,9096,1893,10990,18372
20212022,026,CLAY,125,Clay County,200,Goose Rock Elementary,125200,026125200,210123000251,SESC,907,A1,187,3323,517,3840,11046,1855,12902,17801
20212022,026,CLAY,125,Clay County,220,Hacker Elementary School,125220,026125220,210123000252,SESC,907,A1,243,2976,542,3518,8844,1658,10503,14892
20212022,026,CLAY,125,Clay County,500,Manchester Elementary School,125500,026125500,210123000255,SESC,907,A1,344,2987,465,3451,8809,1809,10618,25705
20212022,026,CLAY,125,Clay County,570,Oneida Elementary School,125570,026125570,210123000256,SESC,907,A1,88,4840,488,5328,10163,2135,12298,18498
20212022,026,CLAY,125,Clay County,580,Paces Creek Elementary,125580,026125580,210123001413,SESC,907,A1,284,2715,565,3279,7593,1815,9408,13868
20212022,027,CLINTON,131,Clinton County,"",---District Total---,131,"","",GRREC,902,"",1440,2455,770,3225,9604,2832,12435,16955
20212022,027,CLINTON,131,Clinton County,015,Albany Elementary School,131015,027131015,210126000257,GRREC,902,A1,438,2230,718,2948,9224,2297,11521,15673
